16.05.2023                                    Salida dinámica de lista                                                                                         1


 Cta.mayor				*
 Sociedad				GV01


		 St	Asignación		Nº doc.	Fecha doc.	Fe.contab.	CT	 Importe en ML	ML	Texto	    ImpteML2	ML2	Lib.mayor
			DISCRUZ		113069510	18.04.2023	18.04.2023	40	       387,50	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC59/86/23	      55,68	USD	101041082
			DISCRUZ		113069510	18.04.2023	18.04.2023	50	-387,50	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC59/86/23	-55,68	USD	101041082
			CCAJ-SC59/86/23		113068967	18.04.2023	18.04.2023	40	       387,50	BOB	LP.TRASP.CAJ.MN.AG. WARNES A MCSC 8183 15.04	      55,68	USD	101041082
			DISCRUZ		113069512	18.04.2023	18.04.2023	40	    48.210,81	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/180/20	   6.926,83	USD	101041082
			DISCRUZ		113069512	18.04.2023	18.04.2023	50	-48.210,81	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/180/20	-6.926,83	USD	101041082
			9811-250063 PARADA		2000342008	18.04.2023	18.04.2023	50	-432,70	BOB	9811-250063 PARADA ROJAS JUAN GILBERTO-	-62,17	USD	101041082
			8381-156989 CALZAD		2000342010	18.04.2023	18.04.2023	50	-307.900,00	BOB	8381-156989 CALZADILLA PANTOJA IVER-DEP	-44.238,51	USD	101041082
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-420,84	BOB		-60,47	USD	101041082
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-35.571,50	BOB		-5.110,85	USD	101041082
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-49.920,00	BOB		-7.172,41	USD	101041082
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	       420,84	BOB		      60,47	USD	101041082
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	    35.571,50	BOB		   5.110,85	USD	101041082
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	    49.920,00	BOB		   7.172,41	USD	101041082
			14548-1004169 -CRE		2000342007	18.04.2023	18.04.2023	50	-420,84	BOB	14548-1004169 -CREDITO ACH - VALOR CREDIT	-60,47	USD	101041082
			10537-155221 CRUZ		2000342011	18.04.2023	18.04.2023	50	-35.571,50	BOB	10537-155221 CRUZ AJARACHI BASILIA-DEPOS	-5.110,85	USD	101041082
			8936-283758 MENACH		2000342012	18.04.2023	18.04.2023	50	-49.920,00	BOB	8936-283758 MENACHO MONTAÑO MOISES-DEPO	-7.172,41	USD	101041082
			COCHABAMBA		113069525	18.04.2023	18.04.2023	40	    18.643,90	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB11/90/202	   2.678,72	USD	101042012
			COCHABAMBA		113069525	18.04.2023	18.04.2023	50	-18.643,90	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB11/90/202	-2.678,72	USD	101042012
			TRINIDAD		113069532	18.04.2023	18.04.2023	40	     3.741,00	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/87/202	     537,50	USD	101042012
			TRINIDAD		113069532	18.04.2023	18.04.2023	50	-3.741,00	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/87/202	-537,50	USD	101042012
			CCAJ-TR47/88/202		113069636	18.04.2023	18.04.2023	40	     1.923,00	BOB		     276,29	USD	101042012
			N/C TRASP. DESDE D		2000341841	18.04.2023	18.04.2023	50	-1.923,00	BOB	N/C TRASP. DESDE DORADO AVILA ROSMERY KA	-276,29	USD	101042012
			N/C POR TRASPASO E		2000341842	18.04.2023	18.04.2023	50	-9.146,40	BOB	N/C POR TRASPASO ENTRE BANCOS ACH	-1.314,14	USD	101042012
			DEPOSITO A CUENTA		2000341843	18.04.2023	18.04.2023	50	-8.846,60	BOB	DEPOSITO A CUENTA	-1.271,06	USD	101042012
			POTOSI		113069503	18.04.2023	18.04.2023	40	     1.100,00	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/73/202	     158,05	USD	101042022
			POTOSI		113069503	18.04.2023	18.04.2023	50	-1.100,00	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/73/202	-158,05	USD	101042022
			TARIJA		113069505	18.04.2023	18.04.2023	40	       927,90	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/85/202	     133,32	USD	101042022
			TARIJA		113069505	18.04.2023	18.04.2023	50	-927,90	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/85/202	-133,32	USD	101042022
			DISALTO		113069508	18.04.2023	18.04.2023	40	    28.950,00	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/157/20	   4.159,48	USD	101042022
			DISALTO		113069508	18.04.2023	18.04.2023	50	-28.950,00	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/157/20	-4.159,48	USD	101042022
			3206888694 N/C ACH		2000341856	18.04.2023	18.04.2023	50	-20.736,33	BOB	3206888694 N/C ACH RENE GASTON AYAVIRI	-2.979,36	USD	101042022
			DISPAZ		113069497	18.04.2023	18.04.2023	40	       803,78	BOB	LP. COMPENSACION DISPAZ CCAJ-LP08/87/23	     115,49	USD	101043002
			DISPAZ		113069497	18.04.2023	18.04.2023	50	-803,78	BOB	LP. COMPENSACION DISPAZ CCAJ-LP08/87/23	-115,49	USD	101043002
			DISPAZ		113069500	18.04.2023	18.04.2023	40	     5.405,84	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/163/20	     776,70	USD	101043002
			DISPAZ		113069500	18.04.2023	18.04.2023	50	-5.405,84	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/163/20	-776,70	USD	101043002
			COMPENSACION		113069077	18.04.2023	18.04.2023	40	   889.282,61	BOB	SC COMPENSACION BCP 5359	 127.770,49	USD	101043042
			COMPENSACION		113069077	18.04.2023	18.04.2023	50	-889.282,61	BOB	SC COMPENSACION BCP 5359	-127.770,49	USD	101043042
			COMPENSACION		113069082	18.04.2023	18.04.2023	40	    10.000,00	BOB	SC COMPENSACION BCP 5359	   1.436,78	USD	101043042
			DISCRUZ		113069515	18.04.2023	18.04.2023	40	       219,80	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC57/86/23	      31,58	USD	101043042
			DISCRUZ		113069515	18.04.2023	18.04.2023	50	-219,80	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC57/86/23	-31,58	USD	101043042
			TRINIDAD		113069517	18.04.2023	18.04.2023	40	       210,88	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR50/86/23	      30,30	USD	101043042
			TRINIDAD		113069517	18.04.2023	18.04.2023	50	-210,88	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR50/86/23	-30,30	USD	101043042
			DISCRUZ		113069522	18.04.2023	18.04.2023	40	     7.136,55	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/180/20	   1.025,35	USD	101043042
			DISCRUZ		113069522	18.04.2023	18.04.2023	50	-7.136,55	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/180/20	-1.025,35	USD	101043042
			COCHABAMBA		113069520	18.04.2023	18.04.2023	40	     5.223,00	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB11/90/202	     750,43	USD	101043042
			COCHABAMBA		113069520	18.04.2023	18.04.2023	50	-5.223,00	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB11/90/202	-750,43	USD	101043042
			CCAJ-CB11/91/202		113069768	18.04.2023	18.04.2023	40	         6,00	BOB		       0,86	USD	101043042
			CCAJ-SR24/87/23		113069743	18.04.2023	18.04.2023	40	        49,80	BOB		       7,16	USD	101043042
			242808 QR DE NAZAR		2000341984	18.04.2023	18.04.2023	50	-27,80	BOB	242808 QR DE NAZARENA DAYAN	-3,99	USD	101043042
			419393 QR DE Leone		2000341989	18.04.2023	18.04.2023	50	-22,00	BOB	419393 QR DE Leonel Valda	-3,16	USD	101043042
			447064 QR DE HEIDY		2000341992	18.04.2023	18.04.2023	50	-390,00	BOB	447064 QR DE HEIDY LLANOS Z	-56,03	USD	101043042
			352926 QR DE CASTI		2000341987	18.04.2023	18.04.2023	50	-950,20	BOB	352926 QR DE CASTILLO YHIOV	-136,52	USD	101043042
			450340 QR DE ANDRA		2000341994	18.04.2023	18.04.2023	50	-654,00	BOB	450340 QR DE ANDRADE DE MAR	-93,97	USD	101043042
			543229 QR DE NADIA		2000341996	18.04.2023	18.04.2023	50	-403,76	BOB	543229 QR DE NADIA GEORGET	-58,01	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-20.000,00	BOB		-2.873,56	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-200,00	BOB		-28,74	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-3.900,00	BOB		-560,34	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-4,00	BOB		-0,57	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-3.606,00	BOB		-518,10	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-54,42	BOB		-7,82	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-153,15	BOB		-22,00	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-949,80	BOB		-136,47	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-1.200,00	BOB		-172,41	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-400,60	BOB		-57,56	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-13.512,96	BOB		-1.941,52	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-577,32	BOB		-82,95	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-63,00	BOB		-9,05	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-698,54	BOB		-100,36	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-151,32	BOB		-21,74	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-4.388,00	BOB		-630,46	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-354,00	BOB		-50,86	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-1.149,00	BOB		-165,09	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-528,58	BOB		-75,95	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-2.229,88	BOB		-320,39	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-960,00	BOB		-137,93	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-2.103,65	BOB		-302,25	USD	101043042
			CCAJ-SC39/182/20		113081103	18.04.2023	18.04.2023	50	-1.750,00	BOB		-251,44	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	    20.000,00	BOB		   2.873,56	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	       200,00	BOB		      28,74	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	     3.900,00	BOB		     560,34	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	         4,00	BOB		       0,57	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	     3.606,00	BOB		     518,10	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	        54,42	BOB		       7,82	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	       153,15	BOB		      22,00	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	       949,80	BOB		     136,47	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	     1.200,00	BOB		     172,41	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	       400,60	BOB		      57,56	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	    13.512,96	BOB		   1.941,52	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	       577,32	BOB		      82,95	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	        63,00	BOB		       9,05	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	       698,54	BOB		     100,36	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	       151,32	BOB		      21,74	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	     4.388,00	BOB		     630,46	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	       354,00	BOB		      50,86	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	     1.149,00	BOB		     165,09	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	       528,58	BOB		      75,95	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	     2.229,88	BOB		     320,39	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	       960,00	BOB		     137,93	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	     2.103,65	BOB		     302,25	USD	101043042
			CCAJ-SC39/182/20		113069817	18.04.2023	18.04.2023	40	     1.750,00	BOB		     251,44	USD	101043042
			90886 DE IRMITA ST		2000341978	18.04.2023	18.04.2023	50	-960,00	BOB	90886 DE IRMITA STORE SRL	-137,93	USD	101043042
			130728 QR DE PETRO		2000341979	18.04.2023	18.04.2023	50	-577,32	BOB	130728 QR DE PETRONILA YOPI	-82,95	USD	101043042
			154513 QR DE PATRI		2000341980	18.04.2023	18.04.2023	50	-63,00	BOB	154513 QR DE PATRICIA LOPEZ	-9,05	USD	101043042
			198653 QR DE CARRI		2000341981	18.04.2023	18.04.2023	50	-20.000,00	BOB	198653 QR DE CARRILLO MOREN	-2.873,56	USD	101043042
			226892 QR DE HEIDY		2000341982	18.04.2023	18.04.2023	50	-1.750,00	BOB	226892 QR DE HEIDY LLANOS Z	-251,44	USD	101043042
			227455 QR DE SANCH		2000341983	18.04.2023	18.04.2023	50	-354,00	BOB	227455 QR DE SANCHEZ VALLEJ	-50,86	USD	101043042
			332125 QR DE MARIA		2000341985	18.04.2023	18.04.2023	50	-698,54	BOB	332125 QR DE MARIA DOLORES	-100,36	USD	101043042
			345618 QR DE FIDEL		2000341986	18.04.2023	18.04.2023	50	-4.388,00	BOB	345618 QR DE FIDELIA MICHEL	-630,46	USD	101043042
			374836 QR DE PARED		2000341988	18.04.2023	18.04.2023	50	-2.103,65	BOB	374836 QR DE PAREDES SOTO J	-302,25	USD	101043042
			420334 QR DE FLORE		2000341990	18.04.2023	18.04.2023	50	-151,32	BOB	420334 QR DE FLORENCIA MAMA	-21,74	USD	101043042
			432037 QR DE ALEJA		2000341991	18.04.2023	18.04.2023	50	-1.149,00	BOB	432037 QR DE ALEJANDRO ESTE	-165,09	USD	101043042
			450157 QR DE GEAN		2000341993	18.04.2023	18.04.2023	50	-2.229,88	BOB	450157 QR DE GEAN MARCO VAL	-320,39	USD	101043042
			494262 QR DE LILET		2000341995	18.04.2023	18.04.2023	50	-528,58	BOB	494262 QR DE LILET VERNICA	-75,95	USD	101043042
			KETAL S.A.		113069415	18.04.2023	18.04.2023	40	         0,00	BOB	LP. COMPENSACION KETAL S.A DISPAZ-DISALTO	       0,01	USD	101044012
			DISALTO		113069416	18.04.2023	18.04.2023	40	   130.230,80	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/153/20	  18.711,32	USD	101044012
			DISALTO		113069416	18.04.2023	18.04.2023	50	-130.230,80	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/153/20	-18.711,32	USD	101044012
			CCAJ-EA10/153/20		113069035	18.04.2023	18.04.2023	40	   130.230,80	BOB	LP.TRASPASO DISALTO A BISA 0022 14.04	  18.711,32	USD	101044012
			DISALTO		113069417	18.04.2023	18.04.2023	40	    50.444,80	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/152/20	   7.247,82	USD	101044012
			DISALTO		113069417	18.04.2023	18.04.2023	50	-50.444,80	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/152/20	-7.247,82	USD	101044012
			CCAJ-EA10/152/20		113069036	18.04.2023	18.04.2023	40	    50.444,80	BOB	LP.TRASPASO DISALTO A BISA 0022 13.04	   7.247,82	USD	101044012
			DISALTO		113069418	18.04.2023	18.04.2023	50	-3,58	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/85/23	-0,51	USD	101044012
			DISPAZ		113069420	18.04.2023	18.04.2023	50	         0,00	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/163/20	-0,01	USD	101044012
			DISPAZ		113069421	18.04.2023	18.04.2023	40	   117.414,80	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/159/20	  16.869,94	USD	101044012
			DISPAZ		113069421	18.04.2023	18.04.2023	50	-117.414,80	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/159/20	-16.869,94	USD	101044012
			CCAJ-LP02/159/20		113069033	18.04.2023	18.04.2023	40	   117.414,80	BOB	LP.TRASPASO DISPAZ A BISA 0022 14.04	  16.869,94	USD	101044012
			DISPAZ		113069423	18.04.2023	18.04.2023	40	    88.674,90	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/158/20	  12.740,65	USD	101044012
			DISPAZ		113069423	18.04.2023	18.04.2023	50	-88.674,90	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/158/20	-12.740,65	USD	101044012
			CCAJ-LP02/158/20		113069034	18.04.2023	18.04.2023	40	    88.674,90	BOB	LP.TRASPASO DISPAZ A BISA 0022 13.04	  12.740,65	USD	101044012
			DISPAZ		113069426	18.04.2023	18.04.2023	50	-12,90	BOB	LP. COMPENSACION DISPAZ CCAJ-LP01/166/23	-1,85	USD	101044012
			CCAJ-LP01/166/23		113068963	18.04.2023	18.04.2023	40	     3.902,90	BOB	LP.TRASP.CAJ.MN.AG. MURILLO A BISA 0022 15.04	     560,76	USD	101044012
			DISPAZ		113069427	18.04.2023	18.04.2023	40	     3.284,00	BOB	LP. COMPENSACION DISPAZ CCAJ-LP01/165/23	     471,84	USD	101044012
			DISPAZ		113069427	18.04.2023	18.04.2023	50	-3.284,00	BOB	LP. COMPENSACION DISPAZ CCAJ-LP01/165/23	-471,84	USD	101044012
			CCAJ-LP01/165/23		113068962	18.04.2023	18.04.2023	40	     3.284,00	BOB	LP.TRASP.CAJ.MN.AG. MURILLO A BISA 0022 15.04	     471,84	USD	101044012
			DISPAZ		113069428	18.04.2023	18.04.2023	50	-8,59	BOB	LP. COMPENSACION DISPAZ CCAJ-LP07/85/23	-1,23	USD	101044012
			CCAJ-LP07/85/23		113068964	18.04.2023	18.04.2023	40	     7.800,70	BOB	LP.TRASP.CAJ.MN.AG. MAX PAREDES A BISA 0022 15.04	   1.120,79	USD	101044012
			DISPAZ		113069429	18.04.2023	18.04.2023	50	-27,73	BOB	LP. COMPENSACION DISPAZ CCAJ-LP08/86/23	-3,98	USD	101044012
			CCAJ-LP08/86/23		113068947	18.04.2023	18.04.2023	40	     3.638,10	BOB	LP.TRASP.CAJ.MN.AG. ACHUMANI A BISA 0022 15.04	     522,72	USD	101044012
			CCAJ-EA10/159/20		113069593	18.04.2023	18.04.2023	40	     5.198,40	BOB		     746,90	USD	101044012
			CCAJ-EA10/159/20		113069593	18.04.2023	18.04.2023	40	    71.260,00	BOB		  10.238,51	USD	101044012
			CCAJ-EA10/159/20		113069593	18.04.2023	18.04.2023	40	    18.002,90	BOB		   2.586,62	USD	101044012
			CCAJ-EA10/159/20		113069593	18.04.2023	18.04.2023	40	    25.349,10	BOB		   3.642,11	USD	101044012
			10260558415 PORTIL		2000341819	18.04.2023	18.04.2023	50	-18.002,90	BOB	10260558415 PORTILLO HUARACHI JULIO CES	-2.586,62	USD	101044012
			10250482748 CASTRO		2000341822	18.04.2023	18.04.2023	50	-25.349,10	BOB	10250482748 CASTRO HURTADO CARLOS ERIK	-3.642,11	USD	101044012
			16410424468 ZABALA		2000341828	18.04.2023	18.04.2023	50	-71.260,00	BOB	16410424468 ZABALA TICONA ALEX JESUS Do	-10.238,51	USD	101044012
			16460456005 CASTRO		2000341831	18.04.2023	18.04.2023	50	-5.198,40	BOB	16460456005 CASTRO HURTADO CARLOS ERIK	-746,90	USD	101044012
			81730307873 LISSET		2000341807	18.04.2023	18.04.2023	50	-7.972,10	BOB	81730307873 LISSET FANY MAMANI CATARI D	-1.145,42	USD	101044012
			81730308059 LISSET		2000341818	18.04.2023	18.04.2023	50	-220.245,10	BOB	81730308059 LISSET FANY MAMANI CATARI D	-31.644,41	USD	101044012
			81730308057 LISSET		2000341817	18.04.2023	18.04.2023	50	-156.580,30	BOB	81730308057 LISSET FANY MAMANI CATARI D	-22.497,17	USD	101044012
			51417867430 Nota:		2000341803	18.04.2023	18.04.2023	50	-329,12	BOB	51417867430 Nota: de ATC	-47,29	USD	101044012
			CCAJ-LP02/166/20		113069677	18.04.2023	18.04.2023	40	    21.172,72	BOB		   3.042,06	USD	101044012
			CCAJ-LP02/166/20		113069677	18.04.2023	18.04.2023	40	    12.250,66	BOB		   1.760,15	USD	101044012
			CCAJ-LP02/166/20		113069677	18.04.2023	18.04.2023	40	       647,00	BOB		      92,96	USD	101044012
			CCAJ-LP02/166/20		113069677	18.04.2023	18.04.2023	40	     1.811,20	BOB		     260,23	USD	101044012
			CCAJ-LP02/166/20		113069677	18.04.2023	18.04.2023	40	        51,50	BOB		       7,40	USD	101044012
			CCAJ-LP02/166/20		113069677	18.04.2023	18.04.2023	40	    13.000,30	BOB		   1.867,86	USD	101044012
			CCAJ-LP02/166/20		113069677	18.04.2023	18.04.2023	40	     1.737,15	BOB		     249,59	USD	101044012
			CCAJ-LP02/166/20		113069677	18.04.2023	18.04.2023	40	     7.322,20	BOB		   1.052,04	USD	101044012
			CCAJ-LP02/166/20		113069677	18.04.2023	18.04.2023	40	     6.111,00	BOB		     878,02	USD	101044012
			CCAJ-LP02/166/20		113069677	18.04.2023	18.04.2023	40	     5.389,77	BOB		     774,39	USD	101044012
			CCAJ-LP02/166/20		113069677	18.04.2023	18.04.2023	40	    28.242,20	BOB		   4.057,79	USD	101044012
			CCAJ-LP02/166/20		113069677	18.04.2023	18.04.2023	40	    23.598,40	BOB		   3.390,57	USD	101044012
			18960463761 VARGAS		2000341823	18.04.2023	18.04.2023	50	-28.242,20	BOB	18960463761 VARGAS SANTOS JOSE LUIS Doc	-4.057,79	USD	101044012
			18960463762 VARGAS		2000341824	18.04.2023	18.04.2023	50	-13.000,30	BOB	18960463762 VARGAS SANTOS JOSE LUIS Doc	-1.867,86	USD	101044012
			16670300900 MENDOZ		2000341826	18.04.2023	18.04.2023	50	-5.389,77	BOB	16670300900 MENDOZA CAHUANA JESUS FELCY	-774,39	USD	101044012
			16670300901 MENDOZ		2000341827	18.04.2023	18.04.2023	50	-6.111,00	BOB	16670300901 MENDOZA CAHUANA JESUS FELCY	-878,02	USD	101044012
			16670300902 MENDOZ		2000341829	18.04.2023	18.04.2023	50	-7.322,20	BOB	16670300902 MENDOZA CAHUANA JESUS FELCY	-1.052,04	USD	101044012
			16670300903 MENDOZ		2000341830	18.04.2023	18.04.2023	50	-23.598,40	BOB	16670300903 MENDOZA CAHUANA JESUS FELCY	-3.390,57	USD	101044012
			81730307872 LISSET		2000341806	18.04.2023	18.04.2023	50	-488,08	BOB	81730307872 LISSET FANY MAMANI CATARI D	-70,13	USD	101044012
			81730308053 LISSET		2000341815	18.04.2023	18.04.2023	50	-133.915,40	BOB	81730308053 LISSET FANY MAMANI CATARI D	-19.240,72	USD	101044012
			81730308055 LISSET		2000341816	18.04.2023	18.04.2023	50	-211.962,70	BOB	81730308055 LISSET FANY MAMANI CATARI D	-30.454,41	USD	101044012
			11560456206 JUAN C		2000341805	18.04.2023	18.04.2023	50	-5.498,90	BOB	11560456206 JUAN CARLOS CAPCHA ORELLANA	-790,07	USD	101044012
			51417867429 Nota:		2000341802	18.04.2023	18.04.2023	50	-1.851,68	BOB	51417867429 Nota: de ATC	-266,05	USD	101044012
			10670249726 FLORES		2000341808	18.04.2023	18.04.2023	50	-9.845,40	BOB	10670249726 FLORES LOPEZ JHONNY IGNACIO	-1.414,57	USD	101044012
			51417867428 Nota:		2000341801	18.04.2023	18.04.2023	50	-1.535,16	BOB	51417867428 Nota: de ATC	-220,57	USD	101044012
			19060634340 IBANA		2000341810	18.04.2023	18.04.2023	50	-4.139,50	BOB	19060634340 IBANA SOLIZ CUENTAS Doc.ID:	-594,76	USD	101044012
			51650879953 de: EL		2000341804	18.04.2023	18.04.2023	50	-3.681,00	BOB	51650879953 de: EL PAN CASERO	-528,88	USD	101044012
			45123484759 de:SER		2000341814	18.04.2023	18.04.2023	50	-3.091,50	BOB	45123484759 de:SERGIO VIDAL QUENTA CALL	-444,18	USD	101044012
			45153342025 de:ANT		2000341821	18.04.2023	18.04.2023	50	-172,70	BOB	45153342025 de:ANTONIO VILLASANTI (Banc	-24,81	USD	101044012
			CCAJ-EA58/87/23		113069748	18.04.2023	18.04.2023	40	       198,10	BOB		      28,46	USD	101044012
			51317861849 de: AL		2000341809	18.04.2023	18.04.2023	50	-222,85	BOB	51317861849 de: AL SUPER SRL	-32,02	USD	101044012
			45173403865 de:ALV		2000341812	18.04.2023	18.04.2023	50	-1.588,80	BOB	45173403865 de:ALVAREZ TOLA JHOMAR ROLY	-228,28	USD	101044012
			45133347609 de:MEG		2000341813	18.04.2023	18.04.2023	50	-645,10	BOB	45133347609 de:MEGUI S.R.L. (Banco Naci	-92,69	USD	101044012
			45173404220 de:LUC		2000341825	18.04.2023	18.04.2023	50	-594,30	BOB	45173404220 de:LUCY MARIBEL ANDRADE ARR	-85,39	USD	101044012
			51317864173 de: TU		2000341832	18.04.2023	18.04.2023	50	-2.467,58	BOB	51317864173 de: TUSEQUIS LIMITADA	-354,54	USD	101044012
			45173404605 de:ROY		2000341833	18.04.2023	18.04.2023	50	-556,48	BOB	45173404605 de:ROYALKITCHEN SRL (Banco	-79,95	USD	101044012
			CCAJ-LP07/87/23		113069744	18.04.2023	18.04.2023	40	       212,60	BOB		      30,55	USD	101044012
			CCAJ-LP08/88/23		113069741	18.04.2023	18.04.2023	40	     1.402,99	BOB		     201,58	USD	101044012
			45113501848 de:JIM		2000341820	18.04.2023	18.04.2023	50	-253,00	BOB	45113501848 de:JIMENEZ ANGELICA VIRGINI	-36,35	USD	101044012
			COCHABAMBA		113069431	18.04.2023	18.04.2023	40	   190.744,52	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB11/90/202	  27.405,83	USD	101044022
			COCHABAMBA		113069431	18.04.2023	18.04.2023	50	-190.744,52	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB11/90/202	-27.405,83	USD	101044022
